_id,text,ujaran_kebencian,lainnya,label
662a8d673981ede3a3507740,percapingan tai kucing,0.6054452657699585,0.39455467462539673,HS
662a585a3981ede3a3501d74,i couldve said kau punca sial but i said its nothing,0.514761745929718,0.4852382242679596,HS
662796da4b39359fcce9aa4e,kafir bajingan kau liat agamamu ini anjing!!! lompat pagar terus kau anak anjing,0.8851228952407837,0.1148771345615387,HS
662a4d453981ede3a3500c8d,cape2 di ntot laprak fisika hasilnya ama aja sialan sialan.,0.6146388649940491,0.3853611946105957,HS
662928466e9ad0d1f260cb66,oalah jancuk,0.6253008246421814,0.374699205160141,HS
662a54133981ede3a3501826,jnttrs sialan,0.6454311609268188,0.35456886887550354,HS
662a401f3981ede3a34ffd8b,sdh dibilangin rasis itu temennya setan setan mengajak permusuhan dan perpecahan. tapi jawabnya mba susi gak nyambung. ?,0.9120621681213379,0.0879378542304039,HS
66278c194b39359fcce94996,sumpah ini bocah lewat mulu di fyp gw ngakak bgt anjim????,0.9185869693756104,0.08141304552555084,HS
66279ae84b39359fcce9c3d4,ahh bangsat apemnya pengen gw gesekin kontol sampe crot,0.669147789478302,0.330852210521698,HS
66279a854b39359fcce9c133,pasal si sepet dgn si tali laknat ni kan? celaka bangsat punye sepet,0.7815857529640198,0.21841426193714142,HS
662a015c3981ede3a34fc31b,buset mimpi ngewe??,0.6692531704902649,0.3307467997074127,HS
662797d74b39359fcce9b16a,serang bajingan ??????. dia. penipu jelek???,0.5676406621932983,0.43235933780670166,HS
6628740fb672479a85d0e402,bener bener hari ini orang orang brengsek banget. anjing,0.6443288326263428,0.35567110776901245,HS
6628d27e6e9ad0d1f2604405,yg kocak tu di tiktok 'sering dibilang cindo karena sering pake baju ketekan' ???,0.6725430488586426,0.3274569809436798,HS
6628d3a86e9ad0d1f2604575,haohao junpi cindo ft shua bule amrik,0.5994173288345337,0.4005826711654663,HS
66278c7c4b39359fcce94fc5,this evil dog meat trade operation rescue was successful ??? please help make it viral and support the people involved in the rescue,0.8498133420944214,0.1501867026090622,HS
66278c084b39359fcce948ac,?bjir? masih bisa diterima lah yang lebih cringe mampus mah ?anjim?. kek.. apa sih kontol,0.6791951060295105,0.3208049535751343,HS
66286ee6b672479a85d0d112,wah fitnah ini. menuduh prof. berkeliling kantor? untuk isu pemakzulan presiden. benar juga ya kata budiman siapa pun yg gabung ke prabowo jadi bodoh.,0.9386336803436279,0.06136633828282356,HS
66290e966e9ad0d1f260a9f2,guna duit derma aman palestin buat filem ubah fakta sejarah demi propaganda. different level punya haram jadah,0.6175770163536072,0.3824229836463928,HS
662923ee6e9ad0d1f260c37d,sumpah ya anjing mood gue pas tadi lagi drakoran: ??????? sekarang: ??????????????????? gegara ada 3 makhluk jahanam itu,0.7845848202705383,0.2154151052236557,HS
6628f4fe6e9ad0d1f2606f14,dongok idiot denial rot in hell.,0.8295748829841614,0.17042508721351624,HS
66279afa4b39359fcce9c42c,anies adalah musibah terbesar bagi keberadaan bangsa ini dengan segala ngibulnya..!! nyebokin ptn top 10 ecuador menhan rest in peace emaknya siang,0.8839203715324402,0.11607963591814041,HS
66278c534b39359fcce94d04,salting brutal gueee anjim,0.8246954083442688,0.17530454695224762,HS
662a4f843981ede3a3501045,iyaaaa yg di spill itu kan anjir sialan marah bgt guaa??,0.7033458948135376,0.29665407538414,HS
662aad283981ede3a3508c5b,s?saatny mengdomain d domain terkutuk??,0.6244498491287231,0.37555012106895447,HS
662903fe6e9ad0d1f2609609,rejim goblog,0.7024559378623962,0.29754403233528137,HS
6629504a6e9ad0d1f260f959,maps kurang ajar njir ?,0.630228579044342,0.36977145075798035,HS
6628ff3c6e9ad0d1f2608a53,damn apple se murah gila?!? anyone wanted to buy apple watch its time for u to buy. sales apa ni ?,0.6434150338172913,0.35658496618270874,HS
6629c0ef3981ede3a34f8f00,the hell merinding mampus,0.6542443633079529,0.34575560688972473,HS
662a50a93981ede3a35011ec,sialan ketipu,0.5186033248901367,0.48139673471450806,HS
6628dbf96e9ad0d1f2605155,kocak yaa komennya terang benderang lah ketawa dengar cukimai lah anu lah wkwkwk ajg bgst. cewek gua lu katain bodoh. gak terima aku mana fans shippernya nge nyapu lagi dengan video romantis ? preeetttt lo,0.7235591411590576,0.27644091844558716,HS
66290c226e9ad0d1f260a68b,haram jadah ni suka buat cempera,0.8048489689826965,0.19515101611614227,HS
662a75703981ede3a350468c,pagieh happy sunda everyone,0.5124637484550476,0.4875362515449524,HS
662aa71e3981ede3a3508805,para zionis terkutuk,0.7979761958122253,0.20202378928661346,HS
66278f7e4b39359fcce97794,udah khatam dikatain wahabi paling taliban yohanies antek aseng iya wes nder semangat ya fear mongering nya,0.5486767292022705,0.4513233006000519,HS
66295a076e9ad0d1f26103a9,elsa laknat.,0.8418216705322266,0.15817832946777344,HS
6629232b6e9ad0d1f260c246,yang cepuin akun gue masuk neraka jahanam thx,0.68243008852005,0.31756988167762756,HS
662919cc6e9ad0d1f260b440,i know this is a joke but why iblis start with a huge flame attack which is a guaranteed k.o i hope his attacks aren't randome.,0.6587281227111816,0.34127187728881836,HS
6629120a6e9ad0d1f260abf4,haram jadah !!!,0.8789762258529663,0.1210237517952919,HS
662a12393981ede3a34fda0f,lagu pelakor pebinor ?,0.782903790473938,0.2170962244272232,HS
6629bdb63981ede3a34f893c,mampus cakep amat,0.8067552447319031,0.19324472546577454,HS
6628d4a16e9ad0d1f26046c1,main ke sma dibilang cindo wkwkk,0.5895267128944397,0.4104732573032379,HS
6629d64f3981ede3a34fa899,nurunin dosen yang mata duitan; nurunin ketua himpunan; ngobatin temen gay sampe masuk komunitas2 gay sambil ngaku2 (gay); ngegebukin anak ekstra karena maling motor temen gua; ngadu domba organ ekstra se kampus pas acara ospek univ; last gua kuliah 14 semester. dont try it!!!,0.8689888715744019,0.13101111352443695,HS
662919a96e9ad0d1f260b3e6,show proof. anyways you are aashiw e iblis. your opinions don't matter.,0.7578091025352478,0.24219095706939697,HS
6628d8e76e9ad0d1f2604cdf,tiens valerie ?? on s?en aie fait un feu !!!,0.6401218771934509,0.35987815260887146,HS
66294a8f6e9ad0d1f260f1a4,?????????? sabar paijo..... bani komunis klu mau bangkit susahhhhh....... segera akan di binasakan..... usaha terus yaaaa...... ????????????????????,0.5295456647872925,0.47045430541038513,HS
6628ffae6e9ad0d1f2608c68,"2006??? gila"" shes just like us fr??",0.6538479328155518,0.34615209698677063,HS
662aad913981ede3a3508cf7,terkutuk akun-akun affiliates berkedok a thread video lucu!,0.6349850296974182,0.3650150001049042,HS
6628d3706e9ad0d1f26044fb,as someone who's part cindo and whose cindo dad experienced 98 i could say that the rich doesn't care. indigenous indonesian can be racist all they want but rich cindos gak akan belain middle to lower class cindos. mereka cuma bakal menyelamatkan diri sendiri dan kaumnya,0.7053377032279968,0.29466235637664795,HS
662ab6a63981ede3a3509381,ih brengsek gua mau marah? kyak hariini ksel bgt ajgggg smeua orang kaya babi tai monyet tolol,0.9387155175209045,0.061284441500902176,HS
6629bc9d3981ede3a34f87b6,offjumpol bucin mampus,0.5906959176063538,0.40930405259132385,HS
662918ef6e9ad0d1f260b2fa,bused iblis,0.9369012713432312,0.06309875100851059,HS
6629313a6e9ad0d1f260d792,kin doluyum k?fir siyonistlere kin doluyum ?sl?m ?lemini y?netenlere kin doluyum bu y?neticileri destekleyenlere. rabbim sizlerin iki d?nyas?n? da kararts?n saraylar?n?z? ocaklar?n?z? ba??n?za y?ks?n.,0.8158600330352783,0.18413996696472168,HS
6629c20f3981ede3a34f916c,pancit siot ? mampus esok,0.5990856885910034,0.4009142518043518,HS
662923e16e9ad0d1f260c372,may the jahanam becomes zionist resting place for eternity.,0.7582249641418457,0.2417750209569931,HS
6627979c4b39359fcce9affa,adooh ghisca kontol lu yang nipu coldplay tapi gua yg ikutan kena imbasnya anjing tai lu goblok idiot babi bangsat bajingan brengsek biadab ngebusuk aje lu di penjara babi anjing,0.7583397626876831,0.24166026711463928,HS
662a59403981ede3a3501f29,play victim la sial kau punya pijak melukai????? kau pukul anak orang ada kau pikir,0.662792980670929,0.33720704913139343,HS
662940d06e9ad0d1f260e922,emon keparat imut...,0.7392033934593201,0.2607966363430023,HS
66278cea4b39359fcce95698,anjing kt gue teh,0.5490553975105286,0.45094460248947144,HS
662aad933981ede3a3508cfd,kontoll terkutuk buat orang yang hobi silent treatment dasar sakit jiwa!,0.975900411605835,0.024099621921777725,HS
662793414b39359fcce9948e,1909-s ?? one peso. struck by the us mint in san francisco. napakaganda! .800 ag .5144oz asw,0.5151567459106445,0.48484328389167786,HS
6629d7b73981ede3a34fa914,mau dibilang mata duitan bodo karena memang bahagia butuh duit (walaupun kebahagiaan gabisa dibeli pake duit) jiakh,0.8895953297615051,0.11040466278791428,HS
66293c1c6e9ad0d1f260e5fb,letak pada jahane tiap-tiap kapir keras kepala. 50:24 penghalang pada (masa) kebaikkan pelampau ragu-ragu. 50:25 yang jadi bersama allah tuhan lain maka letak dia pada hukuman keras. 50:26,0.6227162480354309,0.3772837221622467,HS
66279a144b39359fcce9be92,penggal toket u aja u kan bukan rakyat indonesia yg berjuang sama tni perjuangan bangsa indonesia ya pdipbung karno. mungkin dulu hasil di perkosa tentara belanda mangkanya kampret ?,0.5554090142250061,0.4445910155773163,HS
66288475b672479a85d10f2c,chino aqu? te aplaudo?????? el ?nico defendiendo a rosina!! que pas? luchiiii no te quedes calladaaa!!,0.675343930721283,0.32465606927871704,HS
6629d25c3981ede3a34fa4c9,pokoknya jadi manusia melarat yang mata duitan ?,0.6333621740341187,0.3666377663612366,HS
662a0efb3981ede3a34fd766,abis main plato sama stargirl bro aduh payah,0.517636239528656,0.4823637902736664,HS
66278cd94b39359fcce95574,maling helm adalah kasta ter kontol abad ini dituker sama helm tempur anjing,0.7448025941848755,0.2551973760128021,HS
6629d33f3981ede3a34fa589,saya lebih percaya kl logistik prabowo sangat kuat dan bikin cebong mata duitan oleng maka pantas kl bang bilang celeng cebong oleng. cc ????,0.8532511591911316,0.14674879610538483,HS
66278db64b39359fcce963cf,anjrit wth is picheolin doing here??,0.6309673190116882,0.36903268098831177,HS
66286e7cb672479a85d0cf77,kucing bodoh ?? (lovingly),0.7226660251617432,0.2773340046405792,HS
6629b71a3981ede3a34f81e7,kalau aku setuju 1000 % nusa kambangan penjara bagi maling uang rakyat.,0.6050412058830261,0.3949587643146515,HS
6629e3fa3981ede3a34fb2f5,emang suka monyong monyong sejak dini,0.6762987971305847,0.3237011432647705,HS
66294eb26e9ad0d1f260f70d,? dibanding nyeremin ternyata akeno lebih ke nyebelin dan kurang ajar,0.6912568211555481,0.3087431788444519,HS
66291a386e9ad0d1f260b57a,day 8: seeds of iblis - anti quran rituals an iraqi black metal project. the perfect accompaniment to my spit at the death machine that is arab supremacy. may it want its own blood and hunger for its own hand and may the members of this band find everlasting comfort in hell,0.8168104887008667,0.1831895411014557,HS
662923476e9ad0d1f260c2c2,yeah they're so hot it's feel like i watched jahanam from my phone.,0.7951593399047852,0.20484061539173126,HS
662a02ab3981ede3a34fc626,this is becoming unbecoming kemi adeosun gone babachir lawal gone mainly because they were culpable. if is found culpable she must go niger delta youth cannot threaten the rest of nigerian youth,0.5292171835899353,0.4707828760147095,HS
6629584e6e9ad0d1f2610106,j&amp;j pfizer moderna etc... all serve for zionism. seterang benderang itu masih aja ngendorse capres pemaksa vaksin laknat? innalillahi wa inna ilaihi rojiun tuh otak,0.9575031995773315,0.04249679669737816,HS
662a229e3981ede3a34fed05,planga plongo bf vs tantrum gf??,0.8027973175048828,0.19720269739627838,HS
6629399f6e9ad0d1f260e2f0,udah biarin bro si kapir udah kapok,0.5237457156181335,0.47625425457954407,HS
662a456f3981ede3a35003ed,pake cw anjir cw lu post foto setan jam segini? gila ya lu. maen kita lah,0.6139838099479675,0.3860161602497101,HS
66290e4f6e9ad0d1f260a8db,yara haram jadah aceh nyoe keun tanoh ma kah!!!,0.7289218902587891,0.27107810974121094,HS
6628e90b6e9ad0d1f2605dc8,all prophets warned about the end days we are witnessing the age of deceit and the advent of al dajjal (the great deceiver aka anti-christ). the bloodlust and rabid rampage of the abominable terrorist state of israel is simply the first link in that chain. prepare yourselves.,0.6970710754394531,0.30292895436286926,HS
6628dfa66e9ad0d1f26055a9,daging giling cuki,0.7152871489524841,0.28471291065216064,HS
6629065b6e9ad0d1f2609b3e,yg paling ngangeni di sekolah,0.6024293899536133,0.3975706398487091,HS
6627998f4b39359fcce9ba84,israhell banci,0.9146925210952759,0.08530745655298233,HS
6627a1aa4b39359fcce9dec5,sp0tify bego,0.7848485708236694,0.21515141427516937,HS
6627a3484b39359fcce9e5d8,menang telak ndasmu..! si botol itu sok2an nyerang ke prof. maslah hukum malah di buat jadi bego.. di tanya maslah pajak jawabnya ke mana2..kebun binatang pun di bawa2..,0.7639630436897278,0.2360369712114334,HS
66292ec46e9ad0d1f260d3e0,"hobi kadrun adalah membantah omongannya sendiri 1a: lmao zionis kalah telak dibantai hamas!"" 1b: ""hentikan genosida thd palestine!"" 2a: ""tentu saja amrik gak berani menyerang yaman"" 2b: ""cuih amrik beraninya menyerang negara miskin""",0.8983975052833557,0.10160249471664429,HS
662a13a83981ede3a34fdc78,yang komen muji2 pelakor ati2 aja nanti ngerasain sendiri sakit hatinya diselingkuhin,0.6256842613220215,0.37431567907333374,HS
6628feaa6e9ad0d1f2608765,prabowo semakin gila memeras rakyat dengan menaikkan pajak menjadi 6%..!! yemen amanda zahra partai salah input red sea remaja kelas 11,0.7305132746696472,0.2694866955280304,HS
6628e9f06e9ad0d1f2605ff4,begaya amat ini tentara dajjal mengintimidasi tank tni di perbatasan lebanon. ini akibat netizen julid ama apa gimana yak? ??,0.8995484709739685,0.1004515290260315,HS
6628e8d96e9ad0d1f2605d97,bang aku jijik banget sama dajjal yg satu ini..tiap hari nyebar fitnah.,0.977591872215271,0.022408107295632362,HS
662a23683981ede3a34fee38,kya bpk nya si planga plongo,0.8366519212722778,0.16334804892539978,HS
662956856e9ad0d1f260ffb2,rakyat malaysia sila buka live sekarang. berukbot anak haram cakap ada kerajaan baru. live dh start belum laknat anak babi terencat? melayu memang x tepati masa ke?,0.6997954249382019,0.3002045154571533,HS
6629d4013981ede3a34fa742,?mata duitan siot? ya memang ???????,0.6324044466018677,0.3675955533981323,HS
662ab18c3981ede3a3508efc,mampuslah kau orang orang terkutuk,0.7414108514785767,0.25858908891677856,HS
662a932b3981ede3a3507d7d,kok tai kucing,0.617556095123291,0.3824438750743866,HS
66291a6c6e9ad0d1f260b628,was figuring some stuff out with lucillius. have a metered conversion from midscreen 22h that brings you to the corner and gives you iblis oki.,0.6130793690681458,0.38692066073417664,HS
66290fcf6e9ad0d1f260aaf5,isreal haram jadah,0.891463041305542,0.1085369810461998,HS
66279d6d4b39359fcce9d497,nobody deny that history but whether they still have the legitimacy to claim is subjects to debate. they did not even rule for the longest (rome caliph) nor they are the first one there (canaanite) even if they are indigenous now most them are ashkenazi,0.5009508728981018,0.4990490674972534,HS
662a4cc63981ede3a3500b67,bjrot kita kena hnr sialan ???,0.7390539646148682,0.2609460651874542,HS
662927e86e9ad0d1f260ca08,ancen jancok,0.9690719842910767,0.03092803619801998,HS
66287e84b672479a85d0fb24,pengelolaan gaza?? kek menang perang aja cecunguk ini. gatau diri amat yaa ampun.,0.677788496017456,0.3222115635871887,HS
66279c3a4b39359fcce9cd59,sebel bnaget bangsat iii kontol,0.7945204377174377,0.20547957718372345,HS
66278e134b39359fcce9686d,anjrit asahi adalah cowok patek!!!!!,0.906122624874115,0.0938773825764656,HS
6628848bb672479a85d10fa9,a todo esto florencia se fue del grupo de las furiosas para ir al imperio chino y en ese grupo no le dan ni la hora ajajaj que triste,0.9026699662208557,0.0973300188779831,HS
6628d8636e9ad0d1f2604b23,typowa p0lka xddd musi dawa? dupy jakiemu? ciapakowi ?eby poczu? si? lepiej xddd jak to jest jak ci? napierdala w cipe sko?ny kutas???,0.6609415411949158,0.33905845880508423,HS
662928256e9ad0d1f260cacb,jancok lah jam tidur begini trs,0.6323443651199341,0.3676556348800659,HS
6629c5743981ede3a34f94c0,mampus gw bikin muntah lo semua ?,0.6355977058410645,0.36440229415893555,HS
662a250d3981ede3a34fefbf,labih berguna el manggrove daripada pukimai satu itu ?,0.7864739298820496,0.21352604031562805,HS
66278be64b39359fcce94671,sim city seru anjay.,0.7530339956283569,0.24696600437164307,HS
6629e4643981ede3a34fb3d6,pacarloe monyong,0.7395893335342407,0.2604106366634369,HS
66279d194b39359fcce9d28f,bangsat si nakit lebih gede dari cewe gue,0.5787276029586792,0.4212723672389984,HS
66278cb34b39359fcce952df,anjing hamil beneran,0.6726378798484802,0.3273620903491974,HS
662a11263981ede3a34fd912,islam cm buat kepentingan politik kelompoknya doang.. payah buih!,0.5826773643493652,0.41732266545295715,HS
662aaa173981ede3a35089f9,padahal yg terkutuk yahudi,0.707956850528717,0.29204314947128296,HS
662919b66e9ad0d1f260b401,hey pagan iblis lover. this is marijuana. and not dung.,0.9280569553375244,0.07194303721189499,HS
6627984b4b39359fcce9b3fd,walah cok tumbler rosegold kesayangan gua itu ilang di rs bajingan,0.7517431974411011,0.2482568323612213,HS
66278db24b39359fcce96391,renjunku anjrit,0.5278624296188354,0.47213754057884216,HS
66278cfe4b39359fcce957de,reply and i ll give you a word to look up on ur profile i got anjir wadaw,0.7440199851989746,0.2559800148010254,HS
6628deb26e9ad0d1f2605330,cuki is my cursing word,0.9867630004882812,0.013237004168331623,HS
662947d66e9ad0d1f260ef91,mau benar putri atau tidak matamu apa gak liat itu tulang manusia !!! dasar penyuka pembunuhan !!! kmu bener2 sakit jiwa !!! keparat,0.9742196798324585,0.02578032575547695,HS
662a3c9c3981ede3a34ffd35,"wkwkwk pengalaman gaiso turu kepikiran opoo dee ngeblock ak"" hahaha taii ben moco au ono ae nyangkut setan alas iku""",0.5400736927986145,0.4599263072013855,HS
66295fad6e9ad0d1f2610915,stop bilang lonte so annoying,0.7531315684318542,0.24686846137046814,HS
6627a2024b39359fcce9dfbf,i read black and chinese and immediately thought of that one dude...,0.6432791352272034,0.3567209243774414,HS
662ab0063981ede3a3508e97,jauhkanlah aku dari promo akhir tahun terkutuk,0.6426900029182434,0.3573099970817566,HS
662796a24b39359fcce9a92d,i love my team i love my crew ahelah bajingan,0.7463122606277466,0.2536877691745758,HS
662a407f3981ede3a34ffe58,klo aku bisa pindah aku oindah anj. udah ga betah aku tinggal disini orang orangnya kaya setan semua,0.5153102874755859,0.4846896827220917,HS
6628846cb672479a85d10f03,furia habla con la madre del chino en el tel?fono rojo. ?broma o racismo?: el chino se r?e de sus bromas hasta que involucra a su madre.,0.7636485695838928,0.23635144531726837,HS
66291ac36e9ad0d1f260b778,iblis !!! buldoser israel kubur hidup-hidup puluhan orang palestina di rs kamal adwan gaza,0.7604546546936035,0.2395452857017517,HS
66288247b672479a85d105b1,?? ? ? ??? ?? ? ? ? ? ? ?? ?? ?? ????????? ?jallab ?? ?? ?? china?s it girl &amp;?&amp;? socialite ??? ? ?? ? ? ?? ? gossip girl au ? ? ? ?? ? ? ? ? ?? ?,0.5088871121406555,0.4911128580570221,HS
662a59f83981ede3a35020c7,lapar sial. kau dah petang nih mesti la lapar,0.6117318272590637,0.3882681429386139,HS
6629d3e53981ede3a34fa6f5,can you be my money??? (kibord ku mata duitan),0.6601458191871643,0.33985424041748047,HS
662a51ff3981ede3a35014fa,skrg gabut pun gabisa maen gitar sialan,0.5879576802253723,0.4120423197746277,HS
662799ad4b39359fcce9bbcc,diet bangsat,0.8285200595855713,0.1714799851179123,HS
662a55b83981ede3a35019c7,kayak anjing banget rasanyaaaaaaaaaaaaaa sumpah ? sakit banget sialan,0.5214014649391174,0.47859853506088257,HS
66291b556e9ad0d1f260b7fc,jahanam iblis kau israhell,0.9179442524909973,0.08205579966306686,HS
6629fdd23981ede3a34fb961,disko ndasmu etik !,0.7695998549461365,0.23040013015270233,HS
662927c06e9ad0d1f260c9b3,jancok congratssssss,0.8905852437019348,0.10941474139690399,HS
662923236e9ad0d1f260c215,bring them to jahanam,0.549728274345398,0.45027169585227966,HS
6629defa3981ede3a34fae7b,lu monyong aja gausah bgini!! w ga sanggup,0.5432766675949097,0.4567233920097351,HS
6627a0b34b39359fcce9dcb2,zionis bedebah memang hrs dihabisi,0.8621272444725037,0.13787280023097992,HS
662a1f663981ede3a34fe890,keknya gue beneran mau bunuh diri aja dah anjing. persetan orang sekitar.,0.827906608581543,0.17209342122077942,HS
66278cb54b39359fcce95302,i can't express my anger nicely who the hell out there ever said rj bot0x rj fat rj blablab sampai dia bilang aku diet soalnya aku jelek dikamera you'll struggle to find happiness cause you make someone suffer! anjing lu antis gue sumpahin lu yang membengkak sampe meletus.,0.9828767776489258,0.017123239114880562,HS
662792b94b39359fcce99164,the work of iranian poodles. everyone tag the support handle for x to get it back. cant allow this to happen.,0.6297455430030823,0.3702544569969177,HS
6629d17a3981ede3a34fa3e2,duit aku mata duitan,0.7720193862915039,0.22798065841197968,HS
66278e8f4b39359fcce96e55,jeno karina gue gak selesai selsaai ini anjrot,0.5064404606819153,0.4935595393180847,HS
6628ec376e9ad0d1f260638c,dajjal of coaches man get this fucking clown out after today,0.5943546295166016,0.40564537048339844,HS
662882aeb672479a85d10988,aquarius emz brawlstars in china by bilibili?emberheart,0.5761883854866028,0.42381155490875244,HS
6628e7ff6e9ad0d1f2605c46,imagine when the dajjal comes may allah swt save ya from its fitnah!,0.9534838199615479,0.04651619493961334,HS
66288111b672479a85d0fdb2,cecunguk samsul suruh pk loe cabut donk,0.5602202415466309,0.43977978825569153,HS
66278d794b39359fcce95fad,anjir kyuhyun curhat karena dia pas ke sm buat latihan sebagai suju tp disuruh bayar parkir terpisah ?,0.6403412818908691,0.3596586585044861,HS
66295c916e9ad0d1f2610607,tolong boikot produk makhluk? laknat ini?,0.8651449084281921,0.13485507667064667,HS
66291ab76e9ad0d1f260b767,iblis betul?,0.7724747657775879,0.2275252491235733,HS
662a01f63981ede3a34fc405,sange bgt ngewe yuk,0.8645860552787781,0.13541392982006073,HS
662a74c03981ede3a35045b2,? in gita chapter 7 verses 12 to 15 the giver of the knowledge of gita has told that the bhakti of the three gunas (rajgun shri brahma ji satgun shri vishnu ji and tamgun shri shiv ji) is futile. .? - sant rampal ji maharaj ..? ?,0.6531959176063538,0.346804141998291,HS
6629199b6e9ad0d1f260b3db,?ki cevap iblis gurbetteyim ba??m?z? kadar gurbetteyim hece b?rak ?iirlerini ar?ivlenmi? gaz? bilmek yuva atasehir maltepe ?mraniye kurtk?y tuzla,0.9006993770599365,0.09930060803890228,HS
662a29983981ede3a34ff0f4,lopar loper pukimai,0.6127891540527344,0.38721081614494324,HS
66290c716e9ad0d1f260a6d5,ayo kita ganjarkan mahpud... dan mahpukan gajar .... demi bangsa dan negara... jangan sampe negara ini di kuasai para garong garong haramjadah,0.64543217420578,0.35456788539886475,HS
6629c78b3981ede3a34f984e,from bloomberg | mubadla invests in manipal health enterprises,0.6632728576660156,0.3367271423339844,HS
662a42f43981ede3a3500105,al qassam kena buat poster gak boh muka setan 3 ekoq ni ?,0.7304190993309021,0.2695809602737427,HS
6629b7a73981ede3a34f83b7,meowning turut maling,0.7254038453102112,0.2745961844921112,HS
662798374b39359fcce9b383,waspada.... para bajingan bangsat mencoba untuk menghilangkan bukti c1 di seluruh wilayah....?? ??,0.7492942214012146,0.2507057189941406,HS
662a53673981ede3a3501751,kenapa lagu jl yg sialan enak bgt ya?,0.5691349506378174,0.4308650493621826,HS
66286e82b672479a85d0cf97,"an indian woman at the street randomly asked me to withdraw her money and i said no sorry. then she yelled at me bodoh punya melayu"" . i was like wth ?????",0.5299324989318848,0.47006747126579285,HS
66286e10b672479a85d0cd27,can you stop calling me bencong? so annoying,0.9606491327285767,0.03935083746910095,HS
662958636e9ad0d1f2610122,kapal perang zionis mengebom truk bantuan yang sedang bergerak ke gaza utara laknat bener ini mah,0.9536396861076355,0.04636029526591301,HS
6628daee6e9ad0d1f2605028,imess bales cukimai,0.5154229998588562,0.4845770299434662,HS
662941156e9ad0d1f260e957,itu namanya keparat bukan aparat,0.71953284740448,0.2804671823978424,HS
