_id,text,ujaran_kebencian,lainnya,label
662940706e9ad0d1f260e85e,keparat bangsat tentara israel tembaki wanita hamil di jalur gaza kubur mayatnya pakai buldoser cc,0.6457774043083191,0.3542226254940033,HS
662798ea4b39359fcce9b726,fuck cinta cintaan aku mau jadi bajingan se utuhnya,0.9300855994224548,0.06991437822580338,HS
662a411a3981ede3a34ffed1,"bu nas?l bir zul?md?r..? ?ran ?etan cumhuriyeti'nin asaca?? baban?n o?luyla son konu?mas?. baba ben sensiz ne yapar?m."" zalimler ?unu unutmas?n..! ""mazlumun ?? alma g?n? zalimin zulmetti?i g?nden daha korkun? olacakt?r..!"" ?ok k?sa bir s?ren kald? ?ran hem de ?ok k?sa..!",0.6483813524246216,0.3516187071800232,HS
66286a61b672479a85d0c3d8,astagfirullah bajingan bejad setan laknat dakjal,0.8887249231338501,0.1112750768661499,HS
662950946e9ad0d1f260fa30,diaorang gelakkan pemandu ambulans dalam klip ni.......kurang ajar,0.7653580904006958,0.2346419245004654,HS
66293dbb6e9ad0d1f260e6d0,yahudi kapir,0.5660113096237183,0.43398869037628174,HS
662904bc6e9ad0d1f260988c,protect your artist goblok,0.6760427355766296,0.32395729422569275,HS
66278d254b39359fcce95a5b,haaa???? pc gw dicuri setan anjir???,0.6002272963523865,0.39977264404296875,HS
662938a56e9ad0d1f260e1fd,that alhaitham caught me off guard ?,0.6151295900344849,0.38487040996551514,HS
66279b194b39359fcce9c52b,gibran anak haram konstitusi prabowo produk gagal reformasi. masih kalian agungkan dan kalian percaya bisa memimpin bangsa ini...? saya tidak percaya. sorry ya.... ii baliho pagii,0.7247923016548157,0.2752076983451843,HS
662a53e73981ede3a35017ed,gue sekarang kalo pergi kemana mana selalu parno dideketin sama motor dari belakang tas gue di saut sm copetnya bajinkkk mau dikejar ga kekejar copet sialan miskin babi. besokannya ada paket nyampe ke rumah di kampung taunya ada yg balikin tas gue beserta isinya ?,0.7487732172012329,0.2512268126010895,HS
662a23c83981ede3a34fef5b,anak ngentot anak anjing tau lagi play lagu dibantai jg sama dia emg anak haram pukimai cuki babi pantek kuda kalempong sapi,0.7998404502868652,0.20015957951545715,HS
662aad153981ede3a3508c57,israhell... penafian semata... sialan terkutuk banga zionist,0.923407793045044,0.07659221440553665,HS
662a50643981ede3a350118c,sialan gua kena spoiler couple single inferno,0.8584242463111877,0.14157573878765106,HS
662798284b39359fcce9b33c,wong bajingan,0.5573578476905823,0.4426421523094177,HS
662793e84b39359fcce997fc,snuck his link in asw generational,0.5187330842018127,0.48126694560050964,HS
662a57be3981ede3a3501c3e,ini pelakunya?? ajg sialan benci bgt kampreeettt,0.9858763217926025,0.014123712666332722,HS
662799c94b39359fcce9bcc4,tuhan yg mengajari manusia menggusur budaya luhur bangsa nya dg budaya'negara asal agama adalah tuhan kurang vitamin d.,0.5873752236366272,0.4126247763633728,HS
6628ef6b6e9ad0d1f26067de,awas kembung,0.5918354392051697,0.40816453099250793,HS
6627934c4b39359fcce994f6,he was actually on smoke that szn 170 runs in qf2 and finals with 180 sr asw...mad,0.7040574550628662,0.295942485332489,HS
662922f86e9ad0d1f260c1b5,meta jahanam.,0.825859010219574,0.17414095997810364,HS
662a69c03981ede3a3503d25,anjing betina teroris emang pantas di permalukan kek gitu.. bravo lsrael????????,0.896397054195404,0.10360299050807953,HS
6629fb9f3981ede3a34fb758,el culik el illegal el sulfat el blisay el ndasmu el etik el elan emang 02 kosong kok,0.561198890209198,0.4388010799884796,HS
66279a764b39359fcce9c0c7,anjinggg gua iri bgt bangsat sama org ketemu yg ktmu newjeans,0.829810380935669,0.17018958926200867,HS
6629b5823981ede3a34f7f80,wtf maling ngentot,0.6972190141677856,0.30278095602989197,HS
6628f16b6e9ad0d1f2606b59,lambemu dobol diancuk kirek.....! guoblok dipiara.....!,0.7023089528083801,0.29769110679626465,HS
6627a2c54b39359fcce9e3a2,bego teh di piara sia mah setan,0.6994566321372986,0.3005433976650238,HS
662ab24d3981ede3a3508f32,f artinya? cara cara yg dilakukan zionis..adh terkutuk..! pembunuhan..kekerasan adh terkutuk..! dan..kekristenan melarang kita mengutuk siapapun! daann..sesungguhnyaa..bangsa yahudi tidak istimewa..! sejak salib kristus&amp;kebangkitannya..ada pembaharuan??,0.977476179599762,0.022523880004882812,HS
66278e934b39359fcce96e9c,im crying seru bnaget dengerin lesbian drama anak sma anjrot my life is so flat,0.9269227385520935,0.07307730615139008,HS
66288231b672479a85d104ed,a taiwanese friend of mine who?s a financial analyst told me today: ?the economy of china is going down so it?s a stupid idea to establish closer economic ties with china?,0.5413011312484741,0.4586988389492035,HS
6628f8736e9ad0d1f26078df,idc if youre a virgo just dont do it around me cus this a butohwow only zone,0.5448001027107239,0.45519983768463135,HS
66279bbb4b39359fcce9cb06,bangsat 2521 sialan,0.7020819783210754,0.29791802167892456,HS
662a17d13981ede3a34fe184,persetan sama love life gue cuma mau manusia problematik musnah sekarang juga bjingannnnnnnn,0.820624589920044,0.17937538027763367,HS
6628ecdb6e9ad0d1f2606448,be careful what you wish for. dajjal,0.5942985415458679,0.40570148825645447,HS
6629434e6e9ad0d1f260eb4f,gila. skrg ni rakyat gaza kelaparan dan ramai kanak2 dijangkiti penyakit. bantuan makanan ubatan terutamanya tak dapat masuk dengan banyak. bantuan kena diperiksa sblm boleh masuk. pintu masuk hanya dari mesir dan dikawal periksa oleh keparat yahod laknat!,0.6989167332649231,0.3010832369327545,HS
66279b304b39359fcce9c618,tembeb banget anunya group tidur spotify netflix sosmed music mufc doodstream one piece doodfun malam bem ugm pagiii,0.588478684425354,0.4115213453769684,HS
662a45d13981ede3a35004d7,serta mulia safwan bumi. ? a few tweets au from 13 setan.,0.6956856846809387,0.3043143153190613,HS
6629bc853981ede3a34f879d,vsco murah mampus,0.5842745900154114,0.41572538018226624,HS
66291fb76e9ad0d1f260be06,jahanam vvip,0.862138032913208,0.13786202669143677,HS
662902fb6e9ad0d1f26093be,gila first try,0.6034612059593201,0.39653879404067993,HS
66287159b672479a85d0db4d,sender brengsek sc gw jadi kotor gr gr lu ajg,0.6811715364456177,0.3188284635543823,HS
66278c834b39359fcce95024,bodo anjing males bgt,0.5645390748977661,0.4354609549045563,HS
662903f76e9ad0d1f2609601,serem amat goblog,0.5178306698799133,0.4821692705154419,HS
662a01db3981ede3a34fc3d7,pgn ngewe kontol aku udh lama ga eweeeee,0.5750086903572083,0.42499130964279175,HS
662a4dec3981ede3a3500d93,pernah ga lu punya mantan kek tai anjing babi tolol sialan,0.6247406005859375,0.3752593696117401,HS
662796da4b39359fcce9aa4c,bajingan the first day of menstruation really hurts shibal ???,0.5244354605674744,0.47556447982788086,HS
66291a3c6e9ad0d1f260b59b,review film rumah iblis (2023) a thread,0.6930350661277771,0.3069649934768677,HS
662a58173981ede3a3501cba,bacot lu yg bikin idup gw ancur penuh trauma sialan,0.8786650896072388,0.12133490294218063,HS
66279d644b39359fcce9d46c,sialan anjg bangsat,0.8565650582313538,0.14343491196632385,HS
662a00003981ede3a34fc080,mau buat pengakuan aku nganga pas lihat hanbin ? aslinya guanteng banget beneran guantenggfffff kalian wajib sekali seumur hidup lihat hanbin irl ?,0.507618248462677,0.4923817813396454,HS
66278da34b39359fcce96292,gua ada ngapain ya anjrit. kalau kena spill please jangan kasih liat isi ao3 gua.,0.5412973761558533,0.45870262384414673,HS
66295b8a6e9ad0d1f261055c,yang diakui tentaranya yg mati cuma ratusan. padahal realnya ribuan. dengan kata lain tentaranya sendiri saja tidak diakui. itulah sifat kaum laknat..!!!,0.8185081481933594,0.18149183690547943,HS
66292d286e9ad0d1f260d102,nigeria: 223 korban meninggal 500 luka-luka menurut kadrun: hoax,0.7817287445068359,0.21827128529548645,HS
662a0e073981ede3a34fd6c6,tak payah rajin stalk sangat aih hahaha,0.5147397518157959,0.4852602481842041,HS
66287364b672479a85d0e251,anjing anjing benci bgt cok brengsek.,0.990227997303009,0.009772004559636116,HS
66286a84b672479a85d0c456,bejad kok dipelihara,0.5090571641921997,0.4909427762031555,HS
662a2b0c3981ede3a34ff1f3,pagi? bikin emosi aja si puki pepek,0.7164261937141418,0.28357386589050293,HS
6627980f4b39359fcce9b2b3,gara gara ini sariawan bajingan gue jadi telat nimbrung smavo ((walau memb trial)),0.8975602388381958,0.10243980586528778,HS
66278e8b4b39359fcce96e2c,berangkat kerja kehujanan gini berasa banget miskinnya anjrot,0.5828719735145569,0.4171280562877655,HS
662904a76e9ad0d1f2609866,ancur goblok,0.5609142184257507,0.43908581137657166,HS
662a45943981ede3a350045f,peluang setan dan hawa nafsu | dr. al-habib segaf baharun m.h.i.,0.5145485401153564,0.4854514002799988,HS
6628fce66e9ad0d1f260824c,malam gila ????,0.5696828365325928,0.4303171932697296,HS
6628ecf56e9ad0d1f2606457,now this son of dajjal is degrading hazrat khalid bin waleed (rz) and glorifying the zionist forces.,0.8840866684913635,0.11591331660747528,HS
66278e3d4b39359fcce96b21,white lie anjrot ???,0.7071024179458618,0.29289761185646057,HS
662a8cc63981ede3a35076cf,sukanya ngelarang2 tp dirinya sendiri beeeh tai kucing,0.5611332058906555,0.4388667643070221,HS
662905336e9ad0d1f2609951,angin ber-ktp itu majas personifikasi dan majas atau kiasan itu udah ada di pelajaran bahasa indonesia kelas 8 lalu diulang lagi sekitar kelas 10/11. jadi kalau gak paham tapi malah ngolok-olok/ngehina entah emang gak nyimak pelajaran sekolah atau emang pure goblok aja????,0.5210294723510742,0.4789705276489258,HS
662932896e9ad0d1f260dbd1,kampungan kau !,0.8895612955093384,0.11043865233659744,HS
6627991d4b39359fcce9b833,tua bau badan mau bau tanah aja masih bisa bisa nya ngehina nambah dosa bajingan,0.6409791111946106,0.3590208888053894,HS
662a6fd43981ede3a3504078,kalo kata cak lontong sih ini lembaga survey ndeso sontoloyo wwkwkkw,0.6041325330734253,0.3958674669265747,HS
662a411c3981ede3a34ffed6,nak join pelukkkkk!!! ????? setan punya farid!!,0.6147992014884949,0.3852008581161499,HS
6629253d6e9ad0d1f260c464,tampilan wajah jahanam. :),0.6903700232505798,0.30963000655174255,HS
66287663b672479a85d0e9cd,lelaki buaya darat busret,0.5519358515739441,0.4480642080307007,HS
6628eb986e9ad0d1f26062d1,are the dajjal,0.8588299751281738,0.1411699801683426,HS
66286d15b672479a85d0ca9d,benar? bejat.,0.8133588433265686,0.1866411417722702,HS
6628ecca6e9ad0d1f260640d,what a stupid duffer. this deceiver duffer is himself dajjal shaitan. social media is good when it promote his master nawaz sharif but shaitani when it exposes lt. gandu (retd.) asim munir's whiskey-drinking and murders.,0.7803438305854797,0.21965616941452026,HS
6629b4b93981ede3a34f7eb0,"patutkah seorang yg kaumnya blg sbg ustad &amp; sandang nama gus"" lalu pd sebuah majelista'lim dihadiri para kyai &amp; santri gunakan analogi suara rakyat lbh murah drpd harga l**te dg tujuan seolah dirinya tdk pernah ""diminta"" lakukan &amp; benci dg praktek money politic? maling teriak..",0.6530963182449341,0.34690362215042114,HS
66286adbb672479a85d0c585,bapaknya bejat ibunya goblok,0.7013612389564514,0.2986387312412262,HS
662a3c5e3981ede3a34ffcbe,waria bangsat setan alas,0.8130034804344177,0.1869964897632599,HS
662abe283981ede3a350996b,gblk bin tolol bal e ngumpul pojokan kabeh,0.7619727849960327,0.23802725970745087,HS
662aab7e3981ede3a3508b0b,sumpah akun terkutuk gaada ajg,0.8808099031448364,0.11919014155864716,HS
66279ca24b39359fcce9cf6a,jelas guys komunikasi masbowogibran smakinmanteb yg sejuk mencoba untuk meninggalkan pidato yang dapat memecah persatuan bangsa. gakjaman sebarkebencian,0.6327417492866516,0.3672582507133484,HS
662923246e9ad0d1f260c219,finding out time is coming? captain jahanam has a message for hezbolla?,0.86305832862854,0.13694167137145996,HS
66278f8e4b39359fcce97861,joiinedd,0.5813408493995667,0.41865915060043335,HS
662911c66e9ad0d1f260abb7,di film ini yg anak haram pada haram jadah deh kecuali jon snow sama tukang pedang,0.554785966873169,0.44521409273147583,HS
66286e11b672479a85d0cd3d,nyabut colokan rice cooker = bencong nice ingfo,0.9826487302780151,0.017351288348436356,HS
66278cc44b39359fcce953fe,seret event anjing. untung raiden pulang pity 50.,0.6683092713356018,0.3316907584667206,HS
662904706e9ad0d1f26097ed,mereka muntur lalu pesta nyanyi memang super goblok idiot army itu lalu ambil oasukan baru dari luar israel buat modar di gaza di basmi hamas,0.6512665152549744,0.34873348474502563,HS
662925786e9ad0d1f260c52a,dulu kutuk indonesia filipina sekarang negara kita yg jahanam,0.7220197319984436,0.2779802978038788,HS
662928fd6e9ad0d1f260cca7,wish me luck aja de. i refused to bayar pajak for my used stuff that i already paid the pajak for becuk jancuk,0.595719575881958,0.404280424118042,HS
662919676e9ad0d1f260b399,"allah a dit: {et votre seigneur dit : invoquez-moi je vous exaucerai""} sofian ibn 'uyaynah a dit: ne d?laissez pas l'invocation allah a certes exauc? (la demande) d'iblis bien qu'il s'agisse de la pire des cr?atures.""",0.8069596886634827,0.19304032623767853,HS
66278c7b4b39359fcce94fb2,bangsat pdhl header dia jg dr gua anjing,0.8752038478851318,0.12479612976312637,HS
662a93be3981ede3a3507de2,broken home tai kucing. bocil suka membangkang. semoga aja dia makin sukses dan ga perlu nyesal suatu saat nanti.,0.6023394465446472,0.397660493850708,HS
662905cb6e9ad0d1f2609a55,pledis goblok.,0.915736973285675,0.08426307886838913,HS
662abec63981ede3a35099a9,anj lo jablay sumpah pliss ini orang harus dilaporin gue ga terima bgt kucing dikasih rokok gtu. tolol,0.6576270461082458,0.34237295389175415,HS
66288212b672479a85d1040c,"josh hawley is pissed off: the biden admin is actually paying china to make electric cars - and sell them in america! their climate radicalism is bankrupting this country!""",0.7587892413139343,0.24121081829071045,HS
66287469b672479a85d0e540,pjok brengsek,0.6494002938270569,0.3505997061729431,HS
662a994a3981ede3a350809d,ini mah namanya sudah jatuh tertimpa tai kucing. woyyyyy keinjek tai kucing,0.7021063566207886,0.2978936731815338,HS
662a23173981ede3a34fedac,bjir tkt bgt pas wawancara planga plongo,0.5421984791755676,0.4578015208244324,HS
662900bd6e9ad0d1f2608ea0,sumpah geram gila semalam. pass the ball or go around the keeper. fcking hell. bench him.,0.949941873550415,0.05005813390016556,HS
6628e78d6e9ad0d1f2605b5d,can we normalize having good terms with dajjal and yajooj majooj without making it anything about the final hour plis cos its j so wholesome,0.5079097747802734,0.49209022521972656,HS
66293e2a6e9ad0d1f260e6f4,tag aja kapir tp aku aja yhh,0.782864511013031,0.21713551878929138,HS
662871bcb672479a85d0dc7f,brengsek gw remaja mid 20 yg salting digodain anak baru netes,0.7213481068611145,0.2786519229412079,HS
662a014b3981ede3a34fc306,pengen ngewe tahun baruan,0.7918003797531128,0.20819959044456482,HS
662956926e9ad0d1f260ffcb,the israeli no need to imagine. they even laugh while killing ppl. laknat bgt sumpah dah,0.6054536700248718,0.39454635977745056,HS
6629bb803981ede3a34f8690,lengua maling &amp; noodles for girls dinner,0.8904944062232971,0.1095055639743805,HS
6629d32e3981ede3a34fa556,ini mah cowonya royal and cewenya mata duitan ?,0.5900219678878784,0.4099780023097992,HS
66291a626e9ad0d1f260b603,"sakit hatiku ya allah lihat ini?. biasanya yg kita lihat itu video khutbah jumat yg adem. inilah kelakuan tentara dari manusia yg mengaku god's chosen people"". bukan tentara tuhan ini melainkan tentara iblis.",0.8626470565795898,0.13735289871692657,HS
662918326e9ad0d1f260b17a,bapak iblis dan keturunannya,0.7947050929069519,0.2052948921918869,HS
6628f41d6e9ad0d1f2606e28,pbsi cen djancuk heuheu,0.8220822215080261,0.17791782319545746,HS
6628dbcb6e9ad0d1f26050e2,iyaa kak gopay cukimai,0.5678991675376892,0.4321008026599884,HS
66279d724b39359fcce9d4a5,ngentot gua udah keringetan bangsat,0.8335505723953247,0.1664494276046753,HS
662a54df3981ede3a35018dc,bhai ko kaha tha apny paiso sy ak shawarma la dy kitchen sy ja ky roti my salan roll kar ky ly aya h???.,0.6204603910446167,0.3795396387577057,HS
6627a1b54b39359fcce9dee6,bego...,0.6553581357002258,0.3446418046951294,HS
66279c8c4b39359fcce9cf07,apa yg sedang terjadi di gaza adalah pembantaian manusia penghilangan etnis sbh bangsa palestina.. orang2 di bawah ini harus diseret ke mahkamah internasional untuk dihukum dgn hukuman seberat2nya.. krn telah membunuh puluhan ribu rakyat sipil palestina tak berdosa..,0.9363565444946289,0.06364341080188751,HS
66287cf5b672479a85d0f917,iya seperti yg saya bilang dulu ( sombong ) ? bahwa indonesia akan menjadi tujuan wisata. kalo pun negara dunia berperang negara indonesia tetap damai &amp; akan menjadi tempat berlibur yg baik. hargai tamu jgn dicopet dijambret apalagi dicelakai. agar maju hargai org sukses.,0.608633816242218,0.39136621356010437,HS
6628ea466e9ad0d1f2606162,buat yang belom tau dari mana asal usul ponakannya dajjal setannyahu,0.6224247217178345,0.3775752782821655,HS
66278d9b4b39359fcce9620e,nangisin au ailie anjir,0.5907921195030212,0.409207820892334,HS
66290af46e9ad0d1f260a4e5,kimak punya pendatang haram jadah bodoh buat taik negara orang,0.5233880877494812,0.4766119122505188,HS
6628d5f36e9ad0d1f26048ca,desculpa n?o acredito mesmo na elimina??o da nadja foi manipula??o clara nadja n?o saiu naquela ro?a com yuri e cezar que fizeram de tudo pra tirar ela ia sair agora numa ro?a com cindo pe?es wl e m?rcia fu tem mais torcida que nadja aonde essa conta n?o fecha.,0.7085853219032288,0.29141461849212646,HS
66286e0cb672479a85d0ccfb,selalu aja tetek yg diincer... gw jg punya tetek tp ya gk segede tetek ceweklah...kalo mau segede tetek cewe nohhh sama waria/bencong,0.7252557277679443,0.2747442424297333,HS
662795194b39359fcce99fe0,fr!! my classmates have been using the word autis to make fun of other ppl who did smth weird like... ?????,0.8640154004096985,0.1359845995903015,HS
662a58623981ede3a3501d9f,sial kau p mati.,0.6249707341194153,0.3750292658805847,HS
66288500b672479a85d111cd,furia le estuvo comiendo la cabeza al chino sobre los falsos de su grupo y entr? en placa dandole la raz?n ahora no confia en ninguno otra vez lo hizo ella ?,0.658546507358551,0.3414534628391266,HS
662a2e093981ede3a34ff664,israel puki,0.7027439475059509,0.2972560524940491,HS
66286dedb672479a85d0cbed,bentar lagi ngadrun nih si bencong miduk,0.7704500555992126,0.22954991459846497,HS
662ab6673981ede3a350933c,wawancara kok discord tolol,0.9208093881607056,0.07919065654277802,HS
6628d7a46e9ad0d1f2604a09,udah dua orang yg bilang aku cindo bjrotttt boonkkkk lukhhh semua pasti menghina gueeeee kannnnnnn?????????,0.7902036309242249,0.20979641377925873,HS
662a12293981ede3a34fd9bf,emang jaman sekarang lagi jaman pebinor,0.5106218457221985,0.48937806487083435,HS
662926866e9ad0d1f260c7dc,jancok mati lampu lama banget fak laptop aku mati,0.9303351640701294,0.0696648582816124,HS
662799c14b39359fcce9bc88,account bangsat ! let them be,0.895646870136261,0.10435310751199722,HS
66287bbbb672479a85d0f7ac,kadrun cebong itu skalanya nasional ada karena polarisasi di jaman jokowi vs prabowo bukan karena anies jd gub jakarta yg skalanya setara provinsi,0.657645583152771,0.3423543870449066,HS
662869b5b672479a85d0c1c2,sarang begundal....,0.80485600233078,0.19514399766921997,HS
662ab0d23981ede3a3508ed2,fix emyu tim terkutuk gara-gara mengdholimi de gea,0.9550994634628296,0.044900599867105484,HS
662799354b39359fcce9b8c9,ah itu kan bisa-bisanya bacot kau aja banci. hahaha tolong kau ongkosi paklek ini minggat ke luar negeri nya ya banci kaperun. hahaha,0.7903469800949097,0.20965304970741272,HS
6629ff103981ede3a34fbd37,"eu tenho uma amiga que ? amputada ela ? como uma m?e pra mim"" ? o novo ""eu n?o sou homofobico tenho amigos gays"" ou ""eu n?o sou racista tenho at? amigos negros"" meu deus ele n?o para de falar merda",0.5345489978790283,0.4654510021209717,HS
6629222d6e9ad0d1f260c04d,megumi antis are first class residents of jahanam... inchallah he will soon steal that useless pink panther mc whole thunder and ends up stonking your whole stocks down the drain,0.6210670471191406,0.378932923078537,HS
662a90723981ede3a35079f2,"kekuatan nct bersaudara"" tai kucing""",0.7126477956771851,0.28735217452049255,HS
662a42a43981ede3a3500049,mirror selca sebelum dikejar setan trus mati,0.5907472968101501,0.40925270318984985,HS
66278c0b4b39359fcce948df,kagak ngambek anjim,0.6482656002044678,0.35173436999320984,HS
66278c0b4b39359fcce948da,anjim te asup,0.7044922709465027,0.2955076992511749,HS
662aa7163981ede3a35087e1,sumpah lylia hero terkutuk bgtt ?,0.8148378133773804,0.18516212701797485,HS
6629fe9a3981ede3a34fbbfd,voc?s sabem o por que voc? n?o ouvi falar nada a respeito desse brasileiro negro? te explico ? pq ele n?o serve aos interesses do socialismo/comunismo pois ele n?o se vitimizou esse jovem de nome raiam tem que se tornar conhecido no brasil.,0.596401572227478,0.403598427772522,HS
6629cf1c3981ede3a34fa1c3,mata duitan hmz,0.7999459505081177,0.20005406439304352,HS
662a525b3981ede3a35015f2,gua kira gua doang yg twt nya ngebug ampe gua uninstal bjirr terus liat tutor ytb sialan??,0.6369560956954956,0.3630439043045044,HS
662aad1c3981ede3a3508c58,sangat perbuatan yang terkutuk,0.5856800675392151,0.4143199622631073,HS
662932056e9ad0d1f260da7e,imagine being a kafir dying on a digital battlefield drowning in your own blood. strong men warriors of digihad holding up banners depicting hitori goto from bocchi the rock in an al-qassam brigades headband is your last sight before your untimely gory demise.,0.5929622650146484,0.40703776478767395,HS
66287a29b672479a85d0f3aa,hiburan politik penghantar maksi bongg ???? lumayaaaan ...dongoknya sampean mas e guiibraan ? hadirin bertanya ke dia hadirin juga yg disuruh jawab dan ngasih solusinya ? wkwkwk ...kualitas iq junjungan nya celeng ( cebong oleng ) hadew .. pecah pala barbie ?,0.6009042859077454,0.399095743894577,HS
66291f6b6e9ad0d1f260bd8a,woyyy babi jahanam israhell zionist shame on you,0.9128870368003845,0.08711301535367966,HS
66294f856e9ad0d1f260f808,memang kurang ajar itu peserta-peserta debat. ga punya etika dan ga ngehargain senior. saya sampai lupa joget saking emosi.,0.6446678042411804,0.35533222556114197,HS
6629b7803981ede3a34f830c,gerombolan penjahat ?? pembunuh maling penjilat pengkhianat ketika mereka ngumpul jadi satu dan bersekutu maka muncul lah konspirasi dgn tujuan yg pasti ga bener! trus masih klean dukung??! sarap!!!! ?,0.7226581573486328,0.2773418724536896,HS
662871f0b672479a85d0dd48,brengsek wkwk gua abis ngasih tau crush ke temen rl makah dikatain kaya boti ? ya allah,0.8141036033630371,0.1858963817358017,HS
662959e26e9ad0d1f261035c,anjing anjing bersenjata itu setelah dipermalukan hamas dimedan tempur lalu mereka membalasnya ke rakyat sipil yg tak bersenjata semoga laknat allah selalu bersama kalian kaum zionis.,0.8642191290855408,0.1357809156179428,HS
66294a406e9ad0d1f260f10a,"gw cuma mau ngakak aja mendengar komunis sudah tiada""... ???",0.6377732157707214,0.3622267246246338,HS
66287113b672479a85d0da46,brengsek that should be me finn.,0.5799552202224731,0.42004483938217163,HS
6628e9d96e9ad0d1f2605f63,man if imran khan is fooling our nation imagine what will dajjal do.,0.6152329444885254,0.3847670555114746,HS
662925706e9ad0d1f260c4e5,anjing lu agensi jahanam let l'officiel and zhbar promote zhang hao's first solo magazine!!! wk1 be fair to zhang hao wk1 stop mistreating zhang hao ?????? ???,0.8843993544578552,0.11560062319040298,HS
66278c9a4b39359fcce95183,kelakuan anjing atlet,0.7103031873703003,0.2896968126296997,HS
66286de6b672479a85d0cbd7,jerit-jerit kayak di apain aja ni si bencong. dia yang salah dia yang galak,0.9216692447662354,0.07833074778318405,HS
6629e43d3981ede3a34fb37b,monyong kesel bangettt,0.8922265768051147,0.10777339339256287,HS
6628df276e9ad0d1f260544d,what if i make a fairy cuki ???,0.5695419311523438,0.43045806884765625,HS
6629065b6e9ad0d1f2609b3e,yg paling ngangeni di sekolah,0.6024293899536133,0.3975706398487091,HS
662a70bb3981ede3a3504197,"bukan main... si bocil plonga-plongo"" skakmatt cak imin ko soal ekonomi sariah ternyata mampu membuat lawan? debatnya yg kawakan di dunia politik mati kutu.",0.5629974007606506,0.437002569437027,HS
662a59d03981ede3a350204d,kau benci kau punya pasal lah sial,0.9800710678100586,0.01992892473936081,HS
66278cd04b39359fcce954cf,anjing hah sunwoo get a guitar anjing,0.6320406198501587,0.3679593801498413,HS
662795cc4b39359fcce9a3a4,? ayam kampus cindo kena cim ? anak smp dinoerkosa paman ? adik kakak di kamar mandi ? ngintip tetangga kosan,0.5556780695915222,0.4443219304084778,HS
662a22003981ede3a34fec13,planga plongo cakeeppp ???,0.7472236752510071,0.2527763545513153,HS
6629ffdf3981ede3a34fbfec,house of judah (so called blacks) house of israel ( so called hispanics and natives) of negro or indigenous suffering the curses of deuteronomy 28 will be grafted in again into 1 stick (nation) verifying the ashkenazi are not the real jews!,0.5397692322731018,0.4602307975292206,HS
6629d62a3981ede3a34fa892,iya nih.. anak w kayanya mata duitan,0.6336200833320618,0.366379976272583,HS
